srcYear,srcStateName,srcMonth,Food grains allocated,Ration cards issued,Transaction for ration cards,Aadhaar authenticated Transactions,Aadhaar authenticated Transactions (%),ePoS (Electronic Point of Sale system) distribution of food grains,Manual distribution of food grains,Distribution of food grains,YearCode,Year,MonthCode,Month
2023-2024,Uttarakhand,Jun-23,33454.8,1392704,1131968,963425,85.11,26439.46,0,26439.46,2023,"Calendar Year (Jan - Dec), 2023",202306,"June, 2023"
2023-2024,Tripura,Jun-23,13761.1,602992,658000,654389,99.45,13332.06,0,13332.06,2023,"Calendar Year (Jan - Dec), 2023",202306,"June, 2023"
2023-2024,Telangana,Jun-23,108004.23,5464455,4746411,4746411,100,100266.11,0,100266.11,2023,"Calendar Year (Jan - Dec), 2023",202306,"June, 2023"
2023-2024,Tamil Nadu,Jun-23,202114.13,11464024,10177126,9809859,96.39,191685.77,0,191685.77,2023,"Calendar Year (Jan - Dec), 2023",202306,"June, 2023"
2023-2024,Sikkim,Jun-23,2197.94,97676,63779,63347,99.32,1528.11,0,1528.11,2023,"Calendar Year (Jan - Dec), 2023",202306,"June, 2023"
2023-2024,Rajasthan,Jun-23,232631,10715259,9985245,9985192,100,217313.76,0,217313.76,2023,"Calendar Year (Jan - Dec), 2023",202306,"June, 2023"
2023-2024,Odisha,Jun-23,179926.06,9288780,8569754,7670084,89.5,175493.57,0,175493.57,2023,"Calendar Year (Jan - Dec), 2023",202306,"June, 2023"
2023-2024,Nagaland,Jun-23,7632.11,323957,283975,66761,23.51,6381.68,0,6381.68,2023,"Calendar Year (Jan - Dec), 2023",202306,"June, 2023"
2023-2024,Mizoram,Jun-23,3827.96,170345,160733,136661,85.02,3807.41,0,3807.41,2023,"Calendar Year (Jan - Dec), 2023",202306,"June, 2023"
2023-2024,Meghalaya,Jun-23,10800.27,421589,393210,56048,14.25,10970.22,0,10970.22,2023,"Calendar Year (Jan - Dec), 2023",202306,"June, 2023"
2023-2024,Maharashtra,Jun-23,383766,15717039,14224717,14224717,100,333324.67,0,333324.67,2023,"Calendar Year (Jan - Dec), 2023",202306,"June, 2023"
2023-2024,Madhya Pradesh,Jun-23,297039.11,12566476,11386458,10904363,95.77,267079.04,0,267079.04,2023,"Calendar Year (Jan - Dec), 2023",202306,"June, 2023"
2023-2024,Ladakh,Jun-23,0,29252,26154,12212,46.69,659.5,0,659.5,2023,"Calendar Year (Jan - Dec), 2023",202306,"June, 2023"
2023-2024,Kerala,Jun-23,85459.89,4140805,4128584,3614712,87.55,82184,0,82184,2023,"Calendar Year (Jan - Dec), 2023",202306,"June, 2023"
2023-2024,Karnataka,Jun-23,217403,11378948,10716313,10716313,100,207483.68,0,207483.68,2023,"Calendar Year (Jan - Dec), 2023",202306,"June, 2023"
2023-2024,Jharkhand,Jun-23,144959.47,6075085,5794444,5594327,96.55,136488.78,0,136488.78,2023,"Calendar Year (Jan - Dec), 2023",202306,"June, 2023"
2023-2024,Andaman & Nicobar Islands,Jun-23,332.7,16743,16187,15468,95.56,353.16,0,353.16,2023,"Calendar Year (Jan - Dec), 2023",202306,"June, 2023"
2023-2024,Andhra Pradesh,Jun-23,154148.03,9023523,8373236,8373236,100,144593.64,0,144593.64,2023,"Calendar Year (Jan - Dec), 2023",202306,"June, 2023"
2023-2024,Arunachal Pradesh,Jun-23,4677.46,180490,157426,10967,6.97,4197.59,0,4197.59,2023,"Calendar Year (Jan - Dec), 2023",202306,"June, 2023"
2023-2024,Assam,Jun-23,135479.33,5580222,4946533,4918584,99.43,99775.95,0,99775.95,2023,"Calendar Year (Jan - Dec), 2023",202306,"June, 2023"
2017-18,MADHYA PRADESH,Mar-18,297039.11,11639786,8850460,1708887,19.31,220981.13,0,220981.13,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2017-18,MIZORAM,Mar-18,3827.96,145463,0,0,0,0,4749.96,4749.96,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2017-18,ANDAMAN & NICOBAR ISLANDS,Mar-18,332.7,8948,505,0,0,7.16,0,7.16,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2017-18,DELHI,Mar-18,37572.75,1941861,1531758,1531758,100,31064.93,42.33,31107.27,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2017-18,HARYANA,Mar-18,66250,2962980,2536269,2536269,100,56613.86,0,56613.86,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2017-18,DAMAN & DIU,Mar-18,451.98,24162,19454,18752,96.39,377.09,12.93,390.02,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2017-18,MEGHALAYA,Mar-18,10800.27,401456,0,0,0,0,16136.87,16136.87,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2017-18,ODISHA,Mar-18,179926.06,8661924,8568473,4048042,47.24,169860.21,0,169860.21,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2017-18,UTTARAKHAND,Mar-18,33454.8,1141431,0,0,0,0,25453.88,25453.88,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2017-18,KARNATAKA,Mar-18,217403,12113358,10036949,9918286,98.82,242104.26,13963.71,256067.98,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2017-18,MANIPUR,Mar-18,12461.24,496723,0,0,0,0,14425.28,14425.28,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2017-18,MAHARASHTRA,Mar-18,383766,15229825,11443813,7657807,66.92,277213.57,121347.51,398561.08,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2017-18,ARUNACHAL PRADESH,Mar-18,4677.46,125573,0,0,0,0,3285.07,3285.07,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2017-18,DADRA & NAGAR HAVELI,Mar-18,928.95,33272,33383,27545,82.51,827.42,0,827.42,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2017-18,GOA,Mar-18,2856.63,139701,5640,3598,63.79,121.22,2159.66,2280.87,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2017-18,RAJASTHAN,Mar-18,232631,10008950,8541844,8540143,99.98,203068.26,683.28,203751.54,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2017-18,CHHATTISGARH,Mar-18,115338,5355227,5898405,555235,9.41,125753.2,2157.7,127910.9,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2017-18,TRIPURA,Mar-18,13761.1,836199,19358,19358,100,418.46,15379.56,15798.02,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2017-18,PUNJAB,Mar-18,72510,503714,144687,144687,100,17647.54,98773.62,116421.16,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2017-18,NAGALAND,Mar-18,7632.11,284934,0,0,0,0,7632.11,7632.11,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2017-18,BIHAR,Mar-18,457821.73,16827701,0,0,0,0,411104.06,411104.06,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2017-18,WEST BENGAL,Mar-18,330516.44,49925945,0,0,0,0,282299.97,282299.97,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2017-18,SIKKIM,Mar-18,2197.94,148997,3068,3068,100,85.35,7032,7117.36,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2017-18,ANDHRA PRADESH,Mar-18,154148.03,9544558,8881033,8881033,100,143383.64,0,143383.64,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2017-18,KERALA,Mar-18,85459.89,4529523,525043,430276,81.95,8171.08,71582.86,79753.94,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2017-18,JHARKHAND,Mar-18,144959.47,5666349,4171509,3815937,91.48,113177.56,0,113177.56,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2017-18,LAKSHADWEEP,Mar-18,126.85,5148,120,0,0,1.65,0,1.65,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2017-18,HIMACHAL PRADESH,Mar-18,16857.47,680201,506803,101421,20.01,4885.15,2278.69,7163.84,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2017-18,GUJARAT,Mar-18,198288.02,7102280,5807611,3876700,66.75,162048.38,0,162048.38,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2017-18,ASSAM,Mar-18,135479.33,34431,15334,0,0,322.57,136122.04,136444.61,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2017-18,TELANGANA,Mar-18,108004.23,5024821,4418392,4418392,100,110648.71,929.54,111578.25,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2017-18,JAMMU AND KASHMIR,Mar-18,39798.05,1508126,408933,24045,5.88,9542.05,630.87,10172.92,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2017-18,TAMIL NADU,Mar-18,202114.13,9987680,10175222,0,0,193046.07,0,193046.07,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2017-18,UTTAR PRADESH,Mar-18,811798.34,33615242,5386386,4202603,78.02,129674.63,444000.99,573675.63,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2018-19,GUJARAT,Mar-19,198288.02,6635509,6320084,4968655,78.62,166695.24,0,166695.24,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2018-19,WEST BENGAL,Mar-19,330516.44,56343599,0,0,0,0,328977.22,328977.22,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2018-19,UTTARAKHAND,Mar-19,33454.8,1322256,215232,80095,37.21,5446.27,22759.74,28206.02,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2018-19,UTTAR PRADESH,Mar-19,811798.34,35551825,26973404,24488353,90.79,615890.01,149099.66,764989.67,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2018-19,TRIPURA,Mar-19,13761.1,578761,574841,568173,98.84,12844.35,669.26,13513.61,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2021-2022,Mizoram,Mar-22,3827.96,165845,162332,116133,71.54,3829.25,0,3829.25,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
2018-19,TELANGANA,Mar-19,108004.23,4979403,4698874,4698874,100,96571.54,1040.88,97612.42,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2018-19,TAMIL NADU,Mar-19,202114.13,10071195,10021951,0,0,192076.27,0,192076.27,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2018-19,SIKKIM,Mar-19,2197.94,95347,28301,28301,100,724.17,1710.57,2434.74,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2018-19,RAJASTHAN,Mar-19,232631,10571898,9005578,9003344,99.98,214666.13,780.5,215446.63,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2018-19,PUNJAB,Mar-19,72510,3542194,3164861,3164861,100,383979.95,0,383979.95,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2018-19,ODISHA,Mar-19,179926.06,8687094,8821650,5032286,57.04,168527.81,2776.16,171303.97,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2018-19,NAGALAND,Mar-19,7632.11,284934,0,0,0,0,7632.16,7632.16,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2018-19,MIZORAM,Mar-19,3827.96,146986,0,0,0,0,4397.41,4397.41,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2018-19,ANDAMAN & NICOBAR ISLANDS,Mar-19,332.7,14637,1083,0,0,15.96,0,15.96,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2018-19,MEGHALAYA,Mar-19,10800.27,1067,649,0,0,15.93,11557.25,11573.18,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2018-19,MANIPUR,Mar-19,12461.24,564100,0,0,0,0,12920.68,12920.68,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2018-19,MAHARASHTRA,Mar-19,383766,14399483,12436212,12436212,100,307272.62,20055.84,327328.46,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2018-19,MADHYA PRADESH,Mar-19,297039.11,11752374,10216912,5094243,49.86,264596.6,24503.51,289100.11,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2018-19,KERALA,Mar-19,85459.89,3638448,4066805,3956501,97.29,81516.36,103.24,81619.6,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2018-19,KARNATAKA,Mar-19,217403,12464522,10710574,10710537,100,192801.34,7226.59,200027.93,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2018-19,JHARKHAND,Mar-19,144959.47,5706206,4732396,3998059,84.48,137084.35,0,137084.35,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2018-19,JAMMU AND KASHMIR,Mar-19,39798.05,1672692,1395255,279458,20.03,31543.78,4196.86,35740.65,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2018-19,HIMACHAL PRADESH,Mar-19,16857.47,681586,637434,417299,65.47,14979.81,1397.17,16376.98,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2018-19,HARYANA,Mar-19,66250,2662272,2622786,2622786,100,51293.08,0,51293.08,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2018-19,GOA,Mar-19,2856.63,141164,101054,101054,100,2164.56,270.77,2435.34,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2018-19,DELHI,Mar-19,37572.75,1716199,0,0,0,0,34878.93,34878.93,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2018-19,DAMAN & DIU,Mar-19,451.98,19935,18373,8840,48.11,372.79,0,372.79,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2018-19,DADRA & NAGAR HAVELI,Mar-19,928.95,35179,34716,32462,93.51,892,0,892,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2018-19,BIHAR,Mar-19,457821.73,24639,20595,11580,56.23,625.94,446766.71,447392.65,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2018-19,ASSAM,Mar-19,135479.33,5294280,0,0,0,0,128020.63,128020.63,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2018-19,ARUNACHAL PRADESH,Mar-19,4677.46,174631,12173,0,0,342.88,4605.79,4948.67,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2018-19,ANDHRA PRADESH,Mar-19,154148.03,9193810,8557125,8557125,100,137432.02,2932.11,140364.13,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2018-19,CHHATTISGARH,Mar-19,115338,5282952,4933923,428580,8.69,114440.14,56.55,114496.68,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2019-20,BIHAR,Mar-20,457821.73,16589087,15383952,15344148,99.74,429080.6,80911.89,509992.49,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2019-20,ANDAMAN & NICOBAR ISLANDS,Mar-20,332.7,16352,12820,0,0,237.98,0,237.98,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2019-20,TRIPURA,Mar-20,13761.1,578855,615693,615544,99.98,12568.41,0,12568.41,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2019-20,MAHARASHTRA,Mar-20,383766,15113125,14001058,14001058,100,343061.89,2325.65,345387.54,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2019-20,MEGHALAYA,Mar-20,10800.27,421027,0,0,0,0,11696.38,11696.38,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2019-20,CHHATTISGARH,Mar-20,115338,5282952,8164431,656824,8.04,114162.36,1517.69,115680.05,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2019-20,JHARKHAND,Mar-20,144959.47,5712147,5389210,2690488,49.92,142591.07,0,142591.07,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2019-20,DAMAN & DIU,Mar-20,451.98,55712,30459,30459,100,780.73,0,780.73,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2019-20,NAGALAND,Mar-20,7632.11,282595,166185,49779,29.95,4206.68,6965.67,11172.34,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2019-20,DELHI,Mar-20,37572.75,1751113,0,0,0,0,38947.69,38947.69,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2019-20,TAMIL NADU,Mar-20,202114.13,11107628,11162227,0,0,213333.1,0,213333.1,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2019-20,PUNJAB,Mar-20,72510,3375938,2002698,2002697,100,238133.7,6808.38,244942.07,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2019-20,KERALA,Mar-20,85459.89,3738177,4013372,896016,22.33,83166.17,99.38,83265.55,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2019-20,UTTAR PRADESH,Mar-20,811798.34,35441397,32105582,31171858,97.09,741588.7,174.36,741763.06,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2019-20,MIZORAM,Mar-20,3827.96,155525,129940,22102,17.01,3302.84,0,3302.84,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2019-20,MADHYA PRADESH,Mar-20,297039.11,11684833,9635471,8950244,92.89,239548.61,13896.82,253445.43,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2019-20,JAMMU AND KASHMIR,Mar-20,39798.05,1646114,674044,14876,2.21,16031.12,7199.13,23230.25,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2019-20,KARNATAKA,Mar-20,217403,12723982,10816262,10816234,100,200193.04,1060.5,201253.55,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2019-20,HIMACHAL PRADESH,Mar-20,16857.47,669533,602297,178640,29.66,15106.86,3334.75,18441.61,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2019-20,ARUNACHAL PRADESH,Mar-20,4677.46,177208,129447,0,0,3340.55,3620.07,6960.62,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2019-20,UTTARAKHAND,Mar-20,33454.8,1334995,423450,93863,22.17,10144.19,19681.81,29826,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2019-20,GOA,Mar-20,2856.63,142451,133774,130779,97.76,2787.4,23.45,2810.85,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2019-20,TELANGANA,Mar-20,108004.23,5331790,4897729,4897729,100,98915.43,869.61,99785.04,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2019-20,HARYANA,Mar-20,66250,2700299,2965587,2965587,100,60635.81,0,60635.81,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2019-20,GUJARAT,Mar-20,198288.02,6535401,6238138,5795892,92.91,157177.83,0,157177.83,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2019-20,WEST BENGAL,Mar-20,330516.44,55413750,19161263,149180,0.78,290160.01,39666.91,329826.92,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2019-20,SIKKIM,Mar-20,2197.94,94638,50475,29313,58.07,1298.05,1060.51,2358.56,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2019-20,ODISHA,Mar-20,179926.06,9323917,9293152,6856281,73.78,1506.74,440.42,1947.16,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2019-20,ASSAM,Mar-20,135479.33,5786894,0,0,0,0,139497.39,139497.39,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2019-20,ANDHRA PRADESH,Mar-20,154148.03,8227290,8568388,8568388,100,146081.79,951.91,147033.69,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2019-20,LAKSHADWEEP,Mar-20,126.85,5155,1562,0,0,41.38,0,41.38,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2019-20,RAJASTHAN,Mar-20,232631,11154766,9551245,9516870,99.64,227625.37,0,227625.37,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2019-20,MANIPUR,Mar-20,12461.24,588009,260557,14963,5.74,5934.61,0,5934.61,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
2020-21,MADHYA PRADESH,Mar-21,594078.22,11132860,9962321,9541288,95.77,467159.36,174.08,467333.44,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2020-21,KARNATAKA,Mar-21,217403,12170710,10668015,10668015,100,190162.65,467.1,190629.75,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2020-21,UTTAR PRADESH,Mar-21,1623596.68,35797876,33442455,33042310,98.8,1544052.41,7730.49,1551782.89,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2020-21,JHARKHAND,Mar-21,144959.47,5762510,5162281,4541506,87.97,136920.29,0,136920.29,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2020-21,JAMMU AND KASHMIR,Mar-21,39798.05,1374910,1505325,1169217,77.67,34713.18,10.39,34723.56,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2020-21,HIMACHAL PRADESH,Mar-21,16857.47,671936,643631,335979,52.2,14261.06,225.47,14486.52,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2020-21,PUNJAB,Mar-21,72510,3784417,3613231,3613152,100,430797.68,0,430797.68,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2020-21,HARYANA,Mar-21,66250,2708096,2403670,2403670,100,59790.52,0,59790.52,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2020-21,SIKKIM,Mar-21,2197.94,91200,0,0,0,0,2144.56,2144.56,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2020-21,GUJARAT,Mar-21,198288.02,7145238,6483134,6007020,92.66,169806.94,0,169806.94,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2020-21,ASSAM,Mar-21,270958.66,5921546,0,0,0,0,140767.09,140767.09,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2020-21,UTTARAKHAND,Mar-21,33454.8,1327875,724885,89962,12.41,17007.7,17246.08,34253.79,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2020-21,BIHAR,Mar-21,457821.73,17009806,15946780,15917277,99.81,426993.34,0,426993.34,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2020-21,ARUNACHAL PRADESH,Mar-21,9354.92,156698,109959,4341,3.95,5968.31,1851.99,7820.3,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2020-21,CHHATTISGARH,Mar-21,115338,5121678,5601300,463167,8.27,112887.52,1457.3,114344.82,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2020-21,DAMAN & DIU,Mar-21,451.98,51631,46701,46701,100,1187.57,0,1187.57,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2020-21,DELHI,Mar-21,37572.75,1243567,0,0,0,0,349547.73,349547.73,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2020-21,ANDAMAN & NICOBAR ISLANDS,Mar-21,332.7,16838,12478,9960,79.82,221.96,0,221.96,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2020-21,WEST BENGAL,Mar-21,330516.44,55560480,19471940,100,0,320011.65,109.4,320121.05,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2020-21,RAJASTHAN,Mar-21,232631,10681457,9338384,9338308,100,209345.71,0,209345.71,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2020-21,GOA,Mar-21,2856.63,142935,136190,131916,96.86,2827.52,0,2827.52,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2020-21,ODISHA,Mar-21,179926.06,9243070,8731103,7767690,88.97,178946.39,33.39,178979.78,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2020-21,TELANGANA,Mar-21,108004.23,5355580,4642225,4642225,100,98855,0,98855,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2020-21,MIZORAM,Mar-21,3827.96,158608,148413,111070,74.84,3711.5,0,3711.5,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2020-21,ANDHRA PRADESH,Mar-21,154148.03,8811969,7102849,7102849,100,139070.53,0,139070.53,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2020-21,MEGHALAYA,Mar-21,21600.54,421398,307247,899,0.29,17233.02,2183.03,19416.05,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2020-21,MANIPUR,Mar-21,12461.24,539350,449841,364,0.08,8779.53,4768.72,13548.26,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2020-21,TAMIL NADU,Mar-21,202114.13,11199879,10871486,5975701,54.97,195738.98,0,195738.98,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2020-21,KERALA,Mar-21,85459.89,3893710,4172436,4067557,97.49,84335.58,99.08,84434.66,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2020-21,LAKSHADWEEP,Mar-21,126.85,5158,1427,0,0,38.45,0,38.45,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2020-21,MAHARASHTRA,Mar-21,383766,15173786,13587867,13587867,100,334397.06,0,334397.06,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2020-21,NAGALAND,Mar-21,7632.11,307753,255465,47800,18.71,5679.12,0,5679.12,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2020-21,TRIPURA,Mar-21,13761.1,589203,612010,606117,99.04,13340.03,0,13340.03,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2021-2022,West Bengal,Mar-22,330516.44,56230042,13447234,13002995,96.7,302846.01,253.21,303099.22,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
2021-2022,Uttar Pradesh,Mar-22,811798.34,36113875,33609810,33494892,99.66,776354.87,195.08,776549.94,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
2021-2022,Uttarakhand,Mar-22,33454.8,1411862,1046475,185243,17.7,24537.16,10059.34,34596.5,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
2021-2022,Tripura,Mar-22,13761.1,596285,602577,598666,99.35,13545.53,0,13545.53,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
2021-2022,Telangana,Mar-22,108004.23,5439207,4749622,4749622,100,100360.8,0,100360.8,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
2021-2022,Tamil Nadu,Mar-22,202114.13,11441934,10284780,9740178,94.7,182422.53,0,182422.53,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
2021-2022,Sikkim,Mar-22,2197.94,94065,53445,53445,100,1323.05,874.69,2197.75,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
2021-2022,Rajasthan,Mar-22,232631,10476906,9805691,9805539,100,215677.36,0,215677.36,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
2021-2022,Punjab,Mar-22,72510,4002761,6398517,6392283,99.9,272293.11,0,272293.11,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
2021-2022,Odisha,Mar-22,179926.06,9313435,8979317,7800004,86.87,176924.96,0,176924.96,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
